Attributes,high,low,open,close,adjust,volume
Symbols,PLX,PLX,PLX,PLX,PLX,PLX
date,,,,,,
2019-09-19,61.5,60.9,61.3,61.1,56.91,216260
2019-09-20,61.5,61.1,61.1,61.2,57.01,312880
2019-09-23,61.8,61.2,61.2,61.6,57.38,283030
2019-09-24,61.6,60.9,61.6,60.9,56.73,356990
2019-09-25,60.9,60.2,60.9,60.2,56.07,426000
2019-09-26,60.6,60.0,60.2,60.6,56.45,353370
2019-09-27,61.2,60.3,60.4,60.5,56.35,798900
2019-09-30,60.9,60.3,60.8,60.5,56.35,328980
2019-10-01,60.9,60.2,60.5,60.6,56.45,259680
2019-10-02,60.8,60.1,60.6,60.1,55.98,318030
2019-10-03,60.1,59.1,60.0,60.0,55.89,286780
2019-10-04,59.5,58.0,59.5,58.0,54.02,1596720
2019-10-07,58.8,58.0,58.0,58.2,54.21,514690
2019-10-08,58.4,57.9,58.0,58.3,54.3,350280
2019-10-09,58.2,57.7,58.2,57.8,53.84,391020
2019-10-10,58.2,56.9,57.7,56.9,53.0,559760
2019-10-11,58.5,57.0,57.0,58.5,54.49,485200
2019-10-14,59.2,58.6,59.0,58.6,54.58,242490
2019-10-15,58.8,58.5,58.6,58.6,54.58,184230
2019-10-16,58.7,58.0,58.1,58.1,54.12,267570
2019-10-17,58.5,57.4,58.1,57.6,53.65,251210
2019-10-18,58.2,57.7,58.0,57.9,53.93,152730
2019-10-21,57.9,57.3,57.3,57.5,53.56,127700
2019-10-22,57.8,57.3,57.3,57.5,53.56,113800
2019-10-23,58.0,57.1,57.6,57.2,53.28,158830
2019-10-24,57.5,57.2,57.2,57.5,53.56,91820
2019-10-25,57.8,57.5,57.8,57.8,53.84,79760
2019-10-28,58.3,57.6,57.6,58.0,54.02,176010
2019-10-29,58.6,57.8,57.8,58.3,54.3,221780
2019-10-30,59.8,58.1,58.2,59.3,55.24,440360
2019-10-31,59.5,58.9,59.3,59.3,55.24,173690
2019-11-01,59.5,58.5,59.0,59.4,55.33,217150
2019-11-04,60.2,59.5,59.5,59.6,55.51,415000
2019-11-05,59.9,59.5,59.7,59.7,55.61,185570
2019-11-06,59.7,59.2,59.7,59.2,55.14,103730
2019-11-07,59.4,58.8,59.4,58.9,54.86,265630
2019-11-08,59.2,58.8,58.8,59.0,54.96,207400
2019-11-11,59.4,58.8,59.0,59.1,55.05,852130
2019-11-12,60.1,59.0,59.1,59.6,55.51,695520
2019-11-13,60.1,59.5,59.8,59.6,55.51,470780
2019-11-14,60.5,59.6,59.6,60.1,55.98,467570
2019-11-15,60.2,59.9,60.1,59.9,55.79,253570
2019-11-18,60.7,59.2,60.7,59.2,55.14,205630
2019-11-19,60.0,59.2,59.6,60.0,55.89,219050
2019-11-20,60.0,59.5,59.7,59.7,55.61,306300
2019-11-21,59.9,59.4,59.7,59.7,55.61,130770
2019-11-22,59.7,58.2,59.5,58.4,54.4,321550
2019-11-25,59.1,58.4,58.4,59.0,54.96,271420
2019-11-26,59.7,59.1,59.3,59.2,55.14,198130
2019-11-27,59.4,58.6,59.3,58.6,54.58,147990
2019-11-28,59.1,57.8,58.8,58.0,54.02,133830
2019-11-29,58.5,57.4,58.2,57.6,53.65,96980
2019-12-02,58.1,56.7,57.8,56.7,52.81,136100
2019-12-03,56.7,55.9,56.7,55.9,52.07,225720
2019-12-04,57.0,55.8,55.9,57.0,53.09,113620
2019-12-05,57.0,56.3,57.0,56.3,52.44,162040
2019-12-06,56.9,56.3,56.9,56.4,52.53,19860
2019-12-09,56.9,56.3,56.4,56.3,52.44,81150
2019-12-10,56.3,54.3,56.3,55.6,51.79,222890
2019-12-11,55.8,54.3,55.8,54.7,50.95,208350
2019-12-12,55.4,54.8,54.8,55.2,51.42,125260
2019-12-13,55.7,55.2,55.3,55.4,51.6,127970
2019-12-16,56.2,55.5,55.9,56.2,52.35,120880
2019-12-17,56.3,55.5,56.2,55.6,51.79,67180
2019-12-18,55.6,55.3,55.3,55.6,51.79,121920
2019-12-19,56.1,55.1,56.0,55.4,51.6,60710
2019-12-20,56.9,55.4,55.4,56.9,53.0,205110
2019-12-23,57.3,56.0,56.9,56.1,52.25,155940
2019-12-24,56.7,56.1,56.1,56.1,52.25,388060
2019-12-25,56.9,55.9,56.9,56.1,52.25,213790
2019-12-26,56.1,55.8,55.9,55.9,52.07,73400
2019-12-27,56.6,55.6,55.8,56.4,52.53,68050
2019-12-30,56.7,55.9,56.7,56.0,52.16,302990
2019-12-31,56.4,55.5,56.4,56.0,52.16,75980
2020-01-02,57.1,55.4,56.1,56.5,52.63,380760
2020-01-03,58.1,56.6,56.6,57.1,53.19,586600
2020-01-06,58.0,57.1,58.0,57.3,53.37,497990
2020-01-07,57.5,56.4,57.5,56.5,52.63,290780
2020-01-08,57.0,55.6,57.0,55.7,51.88,237220
2020-01-09,56.3,55.7,55.7,56.2,52.35,128140
2020-01-10,56.5,55.7,56.2,55.7,51.88,135340
2020-01-13,56.2,55.6,55.7,55.9,52.07,166780
2020-01-14,55.8,55.2,55.8,55.5,51.7,94530
2020-01-15,55.5,54.7,55.5,55.4,51.6,176290
