<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
FPT,20080819,7.7354,7.7354,7.7354,7.7354,142630
FPT,20080818,7.3838,7.3838,7.3838,7.3838,382720
FPT,20080815,7.0322,7.0322,7.0322,7.0322,16710
FPT,20080814,6.8564,6.8564,6.8564,6.8564,36200
FPT,20080813,6.6806,6.6806,6.6806,6.6806,221080
FPT,20080812,6.5048,6.5048,6.5048,6.5048,118650
FPT,20080811,6.3290,6.3290,6.3290,6.3290,51350
FPT,20080808,6.1532,6.1532,5.9774,6.1532,600830
FPT,20080807,5.9774,5.9774,5.8455,5.9774,283230
FPT,20080806,5.8456,5.8456,5.8456,5.8455,280690
FPT,20080805,5.7137,5.7137,5.7137,5.7137,216280
FPT,20080804,5.8895,6.0653,5.8895,5.8895,461730
FPT,20080801,6.0653,6.0653,5.9335,6.0653,272140
FPT,20080731,5.7136,5.8895,5.6697,5.8895,595720
FPT,20080730,5.7577,5.7577,5.5379,5.7576,610540
FPT,20080729,5.6258,5.6258,5.6258,5.6258,72740
FPT,20080728,5.4939,5.4939,5.4939,5.4939,46620
FPT,20080725,5.2756,5.3620,5.1891,5.3620,290860
FPT,20080724,5.4485,5.5782,5.3188,5.3188,1124720
FPT,20080723,5.4485,5.4485,5.4485,5.4485,118350
FPT,20080722,5.5783,5.5783,5.5783,5.5782,165620
FPT,20080721,5.7079,5.7944,5.7079,5.7080,713850
FPT,20080718,5.8809,5.8809,5.8809,5.8809,651860
FPT,20080717,5.7512,5.7512,5.7512,5.7512,93730
FPT,20080716,5.6215,5.6215,5.3621,5.6215,723350
FPT,20080715,5.4917,5.4917,5.4917,5.4918,61500
FPT,20080714,5.3620,5.3620,5.3620,5.3620,102180
FPT,20080711,5.2323,5.2323,5.2323,5.2323,165300
FPT,20080710,5.1026,5.1026,5.1026,5.1026,174910
FPT,20080709,4.9728,4.9728,4.8863,4.9729,321480
FPT,20080708,4.5837,4.8431,4.5837,4.8431,476680
FPT,20080707,4.9728,4.9728,4.7134,4.7134,638990
FPT,20080704,4.8431,4.8431,4.8431,4.8431,114780
FPT,20080703,4.7134,4.7134,4.7134,4.7134,41650
FPT,20080702,4.5836,4.5836,4.4539,4.5837,422440
FPT,20080701,4.4539,4.4539,4.4107,4.4539,154180
FPT,20080630,4.1945,4.3242,4.1945,4.3242,266050
FPT,20080627,4.1599,4.3242,4.1599,4.3242,147910
FPT,20080626,4.4972,4.4972,4.2378,4.2810,171900
FPT,20080625,4.3675,4.3675,4.3242,4.3675,282020
FPT,20080624,4.0388,4.2810,4.0388,4.2810,264130
FPT,20080623,4.1599,4.2551,4.1599,4.1599,409550
FPT,20080620,4.2810,4.2810,4.2810,4.2810,96710
FPT,20080619,4.4107,4.4107,4.4107,4.4107,85410
FPT,20080618,4.6701,4.6701,4.5404,4.5404,645410
FPT,20080617,4.6269,4.6269,4.6269,4.6269,227950
FPT,20080616,4.3674,4.5404,4.3674,4.5404,639380
FPT,20080613,4.4539,4.4539,4.4539,4.4539,409120
FPT,20080612,4.5404,4.5404,4.5404,4.5404,195590
FPT,20080611,4.6269,4.6269,4.6269,4.6269,12340
FPT,20080610,4.7134,4.7134,4.7134,4.7134,5040
FPT,20080609,4.7999,4.7999,4.7999,4.7999,22830
FPT,20080606,4.8864,4.8864,4.8864,4.8864,6460
FPT,20080605,4.9728,4.9728,4.9728,4.9729,2430
FPT,20080604,5.0593,5.0593,5.0593,5.0593,3870
FPT,20080603,5.1458,5.1458,5.1458,5.1458,10280
FPT,20080602,5.2323,5.2323,5.2323,5.2323,7300
FPT,20080530,5.3188,5.3188,5.3188,5.3188,20370
FPT,20080526,5.4053,5.4053,5.4053,5.4053,8560
FPT,20080523,5.4917,5.4917,5.4917,5.4918,42540
FPT,20080522,5.5782,5.5782,5.5782,5.5782,3320
FPT,20080521,5.6647,5.6647,5.6647,5.6647,91850
FPT,20080520,5.7512,5.7512,5.7512,5.7512,13570
FPT,20080519,5.8377,5.8377,5.8377,5.8377,73740
FPT,20080516,5.9242,5.9242,5.9242,5.9242,65920
FPT,20080515,6.0107,6.0107,6.0107,6.0107,7980
FPT,20080514,6.0971,6.0971,6.0971,6.0972,8580
FPT,20080513,6.1836,6.1836,6.1836,6.1836,8790
FPT,20080512,6.2701,6.2701,6.2701,6.2701,45450
FPT,20080509,6.3566,6.3566,6.3566,6.3566,31710
FPT,20080508,6.4864,6.4864,6.4864,6.4863,108670
FPT,20080507,6.6161,6.6161,6.6161,6.6161,82390
FPT,20080506,6.7458,6.7458,6.7458,6.7458,69790
FPT,20080505,6.8755,6.8755,6.8755,6.8755,123490
FPT,20080429,7.0053,7.0918,7.0053,7.0052,335710
FPT,20080428,7.1350,7.2647,7.1350,7.1350,458890
FPT,20080425,7.2647,7.2647,7.2647,7.2647,43420
FPT,20080424,7.3944,7.3944,7.3944,7.3944,53300
FPT,20080423,7.5242,7.5242,7.5242,7.5241,8870
FPT,20080422,7.6539,7.6539,7.6539,7.6539,53530
FPT,20080421,7.8271,7.8704,7.7839,7.7836,234320
FPT,20080418,8.0847,8.0847,7.9136,7.9136,279560
FPT,20080417,7.8280,8.0846,7.8280,8.0419,502070
FPT,20080416,7.9564,7.9564,7.9564,7.9563,89940
FPT,20080411,8.0847,8.0847,8.0847,8.0847,75550
FPT,20080410,8.2130,8.2130,8.2130,8.2130,100200
FPT,20080409,8.2986,8.3413,8.2986,8.3413,491500
FPT,20080408,8.6407,8.6407,8.3841,8.4269,658080
FPT,20080407,8.5124,8.5124,8.5124,8.5124,44420
FPT,20080404,8.3841,8.3841,8.3841,8.3841,19260
FPT,20080403,8.3413,8.3413,8.3413,8.3413,7660
FPT,20080402,8.2986,8.2986,8.2986,8.2985,1820
FPT,20080401,8.2558,8.2558,8.2558,8.2558,80650
FPT,20080331,8.2130,8.2130,8.2130,8.2130,281820
FPT,20080328,8.1702,8.1702,8.1274,8.1702,360310
FPT,20080327,8.1275,8.1275,8.0847,8.1274,564730
FPT,20080326,8.0846,8.0846,8.0846,8.0847,491820
FPT,20080325,8.4696,8.4696,8.4696,8.4696,78260
FPT,20080324,8.8974,8.8974,8.8974,8.8974,61590
FPT,20080321,9.3251,9.4107,9.3251,9.3252,225440
FPT,20080320,9.7529,10.1807,9.7529,9.7529,297440
FPT,20080319,10.1807,10.6940,10.1807,10.1807,414330
FPT,20080318,10.6940,10.6940,10.6940,10.6940,53240
FPT,20080317,11.2073,11.3784,11.2073,11.2073,118510
FPT,20080314,11.6350,11.7206,11.5495,11.7206,229600
FPT,20080313,11.7206,11.8917,11.6350,11.7206,97870
FPT,20080312,11.4640,11.9773,11.4640,11.7206,326740
FPT,20080311,11.4640,11.8062,11.3784,11.4640,438330
FPT,20080310,11.9773,11.9773,11.9773,11.9773,749480
FPT,20080307,11.4639,11.4639,11.4639,11.4640,66860
FPT,20080306,10.9506,10.9506,10.9506,10.9506,150750
FPT,20080305,10.4373,10.4373,10.4373,10.4373,260000
FPT,20080304,10.9507,10.9507,10.9507,10.9506,134790
FPT,20080303,11.4639,11.4639,11.4639,11.4640,190060
FPT,20080229,12.2339,12.6617,12.0628,12.0628,216820
FPT,20080228,13.0894,13.0894,12.5761,12.6617,123600
FPT,20080227,12.9183,13.3461,12.9183,12.9183,156900
FPT,20080226,13.5172,13.6028,13.0039,13.0039,304670
FPT,20080225,13.2606,13.6028,13.2606,13.6028,301820
FPT,20080222,13.0039,13.0039,13.0039,13.0039,287230
FPT,20080221,13.6028,13.6028,13.6028,13.6028,187680
FPT,20080220,14.6294,14.6294,14.2872,14.2872,312060
FPT,20080219,14.6293,14.9715,14.5438,14.9716,242480
FPT,20080218,15.2282,15.2282,14.9715,15.0571,262900
FPT,20080215,15.9127,15.9127,15.4849,15.7415,90890
FPT,20080214,15.7415,16.0837,15.7415,15.8271,173150
FPT,20080213,15.9982,16.1693,15.7415,15.7415,206500
FPT,20080212,16.9393,16.9393,16.4260,16.5115,76750
FPT,20080201,16.8537,16.9393,16.7681,16.9393,204640
FPT,20080131,16.3404,16.8537,16.3404,16.8537,225620
FPT,20080130,17.1104,17.1104,16.8537,17.1104,352990
FPT,20080129,15.5704,16.3404,15.5704,16.3404,213390
FPT,20080128,15.1426,15.5704,15.1426,15.5704,190060
FPT,20080125,14.5438,15.2282,14.5438,15.2282,292790
FPT,20080124,15.5704,15.5704,14.5438,14.5438,430040
FPT,20080123,14.8860,14.8860,14.8860,14.8860,92540
FPT,20080122,15.6560,15.6560,15.6560,15.6560,202800
FPT,20080121,16.4260,16.5971,16.4260,16.4260,501440
FPT,20080118,16.6826,17.5381,16.6826,17.2815,152330
FPT,20080117,17.7093,17.7093,16.7682,17.0248,387040
FPT,20080116,16.8537,16.9393,16.6826,16.9393,331740
FPT,20080115,16.2548,16.3404,16.1693,16.1693,337320
FPT,20080114,16.8537,16.8537,16.5115,16.5115,239760
FPT,20080111,16.6827,16.9393,16.6827,16.8537,188290
FPT,20080110,16.7682,16.8537,16.4260,16.4260,401090
FPT,20080109,17.5381,17.5381,17.2815,17.2815,159580
FPT,20080108,17.8804,17.8804,17.7948,17.7948,214660
FPT,20080107,17.9659,17.9659,17.5381,17.6237,232200
FPT,20080104,18.1370,18.2226,18.0515,18.1370,180890
FPT,20080103,18.4792,18.5648,18.3937,18.3937,211160
FPT,20080102,18.9070,18.9925,18.7359,18.7359,113410
FPT,20071228,18.9925,19.0781,18.9925,19.0781,172550
FPT,20071227,19.0781,19.0781,18.9925,18.9925,227980
FPT,20071226,19.0781,19.1636,18.9925,19.0781,211500
FPT,20071225,19.0781,19.0781,18.9925,18.9925,121320
FPT,20071224,19.2492,19.2492,19.0781,19.0781,123130
FPT,20071221,19.2492,19.3348,19.1636,19.2492,168200
FPT,20071220,19.6769,19.6769,19.2491,19.2492,236310
FPT,20071219,19.1636,19.6769,19.1636,19.6769,353490
FPT,20071218,19.5059,19.5059,18.9926,19.1636,264940
FPT,20071217,19.0781,19.0781,18.9069,18.9070,203240
FPT,20071214,18.9069,19.2492,18.9069,18.9925,204820
FPT,20071213,19.2492,19.3347,19.1636,19.1636,291570
FPT,20071212,19.0780,19.6769,19.0780,19.4203,329220
FPT,20071211,19.2491,19.3347,19.1636,19.3347,327840
FPT,20071210,19.6769,19.8480,19.5058,19.5058,301700
FPT,20071207,19.6769,20.1047,19.6769,19.8480,203800
FPT,20071206,19.5913,19.6769,19.5058,19.6769,350710
FPT,20071205,20.1046,20.1046,19.8480,19.8480,257280
FPT,20071204,20.4469,20.4469,20.1902,20.1902,334400
FPT,20071203,20.3614,20.5325,20.3614,20.4469,187600
FPT,20071130,20.4469,20.5325,20.3613,20.3614,149250
FPT,20071129,20.7036,20.7891,20.4469,20.4469,128960
FPT,20071128,20.6180,20.7891,20.6180,20.6180,140410
FPT,20071127,20.9602,21.1313,20.7891,20.7891,164250
FPT,20071126,21.0457,21.1313,21.0457,21.1313,171730
FPT,20071123,20.7891,21.1314,20.7891,21.1313,126520
FPT,20071122,20.9603,21.1314,20.8747,21.0458,158550
FPT,20071121,20.5325,20.7036,20.5325,20.5325,260450
FPT,20071120,21.3024,21.3024,20.9602,21.0458,255770
FPT,20071119,21.0457,21.3024,21.0457,21.3024,145600
FPT,20071116,20.7891,21.3025,20.7891,21.3024,157050
FPT,20071115,21.3024,21.3879,21.0457,21.0458,147180
FPT,20071114,20.9603,21.4736,20.9603,21.4735,264240
FPT,20071113,21.3879,21.3879,20.5324,20.5325,207890
FPT,20071112,21.5591,21.5591,21.0457,21.4735,258730
FPT,20071109,21.3024,21.4735,21.2169,21.4735,334340
FPT,20071108,20.9603,21.3880,20.9603,21.1313,129370
FPT,20071107,20.7891,21.1313,20.7891,20.8747,355200
FPT,20071106,21.3879,21.5590,21.1313,21.1313,361210
FPT,20071105,21.6446,22.0724,21.6446,21.9868,345680
FPT,20071102,22.6712,23.0990,22.5857,22.5857,244060
FPT,20071101,23.2701,23.2701,23.0134,23.0990,232680
FPT,20071031,23.1846,23.2701,23.0990,23.2701,197030
FPT,20071030,23.0990,23.2702,23.0990,23.0990,254640
FPT,20071029,23.1846,23.3557,23.1846,23.1846,176680
FPT,20071026,23.6979,23.6979,23.5268,23.5268,175290
FPT,20071025,23.9545,24.1256,23.6978,23.6979,292200
FPT,20071024,23.5268,23.9546,23.4413,23.9545,273700
FPT,20071023,23.0990,23.1845,22.9279,23.1846,526810
FPT,20071022,23.0990,23.5268,23.0990,23.2701,285680
FPT,20071019,23.2701,23.5267,23.1845,23.5268,220860
FPT,20071018,23.9545,24.0400,23.7834,23.7834,176410
FPT,20071017,23.7834,24.2112,23.7834,24.1256,201640
FPT,20071016,23.9545,24.0401,23.7834,23.7834,257970
FPT,20071015,24.2112,24.2112,23.9545,23.9545,195120
FPT,20071012,24.0401,24.2112,23.9545,24.2112,144790
FPT,20071011,24.3823,24.4678,24.0401,24.0401,179330
FPT,20071010,24.5534,24.7245,24.4678,24.5534,227190
FPT,20071009,23.9545,24.5534,23.5268,24.5534,273910
FPT,20071008,23.9537,24.0393,23.4405,23.4412,358530
FPT,20071005,24.2929,24.5478,23.8682,23.8682,420620
FPT,20071004,25.0574,25.3122,25.0574,25.0574,401260
FPT,20071003,25.5670,25.5670,25.1423,25.5670,713370
FPT,20071002,25.4821,25.4821,24.6327,25.1423,882920
FPT,20071001,24.2929,24.2929,24.0381,24.2929,488930
FPT,20070928,22.7640,23.1887,22.5092,23.1887,537020
FPT,20070927,21.2351,22.0845,21.1502,22.0845,471650
FPT,20070926,22.0845,22.0845,20.8104,21.2351,507520
FPT,20070925,21.2350,21.2350,20.8103,21.2351,514880
FPT,20070924,19.7911,20.3007,19.7062,20.3007,309830
FPT,20070921,19.2815,19.3664,19.1965,19.3664,285620
FPT,20070920,18.9417,19.1965,18.9417,19.1116,199410
FPT,20070919,18.8568,18.9417,18.8568,18.9417,181030
FPT,20070918,18.8567,18.9417,18.8567,18.8568,141940
FPT,20070917,18.9417,19.1116,18.8568,19.0266,202530
FPT,20070914,18.9417,19.1116,18.8568,19.1116,216470
FPT,20070913,18.9417,18.9417,18.7718,18.9417,187850
FPT,20070912,18.9417,18.9417,18.7718,18.9417,165190
FPT,20070911,18.9417,19.0266,18.9417,18.9417,149540
FPT,20070910,19.0267,19.1116,18.8568,18.9417,147010
FPT,20070907,19.1116,19.2815,19.0267,19.1116,144790
FPT,20070906,19.1116,19.2815,19.1116,19.1116,128330
FPT,20070905,19.1965,19.4513,19.1115,19.1116,397330
FPT,20070904,19.1116,19.4514,19.1116,19.4513,176260
FPT,20070831,19.1116,19.2815,19.0267,19.1116,229880
FPT,20070830,19.1116,19.1965,19.0266,19.1116,261390
FPT,20070829,19.1116,19.1965,19.0266,19.1965,124920
FPT,20070828,19.1965,19.1965,19.0266,19.1965,164380
FPT,20070827,19.5363,19.5363,19.0267,19.1965,220710
FPT,20070824,19.2815,19.5363,19.1116,19.5363,334530
FPT,20070823,19.4513,19.4513,19.1115,19.1116,225450
FPT,20070822,19.5363,19.6213,19.2815,19.4513,309370
FPT,20070821,19.2815,19.5363,19.2815,19.2815,216400
FPT,20070820,18.6869,19.1116,18.6869,19.1116,200790
FPT,20070817,18.6869,18.8568,18.5170,18.6869,484890
FPT,20070816,19.1965,19.3664,18.9417,18.9417,346180
FPT,20070815,19.5363,19.7062,19.4514,19.5363,192850
FPT,20070814,19.6212,19.9610,19.6212,19.9610,246630
FPT,20070813,19.7911,19.9610,19.5363,19.6212,361290
FPT,20070810,20.8104,20.8104,20.3008,20.3857,507630
FPT,20070809,20.8953,21.2350,20.8103,21.2351,537810
FPT,20070808,19.5363,20.3007,19.5363,20.3007,542430
FPT,20070807,18.9417,19.3664,18.9417,19.3664,249130
FPT,20070806,18.4321,18.6869,18.4321,18.5170,290560
FPT,20070803,18.4321,18.6869,18.4321,18.4321,591930
FPT,20070802,20.3008,20.3857,19.3664,19.3664,336310
FPT,20070801,20.3857,20.8104,20.2158,20.3857,448440
FPT,20070731,21.2351,21.4050,20.5556,20.8104,323490
FPT,20070730,21.4899,21.8297,21.4899,21.4899,284820
FPT,20070727,21.2351,21.2351,21.2351,21.2351,373240
FPT,20070726,21.2351,21.2351,21.2351,21.2351,393930
FPT,20070725,22.0845,22.0845,21.6598,21.6598,411820
FPT,20070724,23.1041,23.1041,22.6794,22.6791,375620
FPT,20070723,23.6463,23.6463,23.0530,23.0531,246160
FPT,20070720,24.2397,24.2397,23.9854,23.9853,339690
FPT,20070719,24.4091,24.4091,24.1548,24.1549,170180
FPT,20070718,24.5786,24.5786,24.4091,24.4091,532830
FPT,20070717,24.5786,24.5786,24.5786,24.5786,464320
FPT,20070716,24.6634,24.6634,24.5786,24.5786,374810
FPT,20070713,25.4262,25.4262,25.3414,25.3414,957580
FPT,20070712,26.1042,26.1042,25.9347,25.9347,79290
FPT,20070711,26.2737,26.2737,26.1042,26.1042,73500
FPT,20070710,26.0194,26.1042,26.0194,26.1042,86160
FPT,20070709,25.8499,26.1042,25.8499,26.1042,136810
FPT,20070706,26.0194,26.1042,26.0194,26.1042,57070
FPT,20070705,25.8499,26.2737,25.8499,26.2737,201110
FPT,20070704,26.2737,26.4432,26.2737,26.4432,164890
FPT,20070703,25.6805,25.6805,25.6805,25.6804,219630
FPT,20070702,25.4261,25.5956,25.4261,25.5957,294210
FPT,20070629,26.0194,26.0194,26.0194,26.0194,137240
FPT,20070628,26.2737,26.2737,26.1042,26.1042,184710
FPT,20070627,28.3926,28.3926,26.3585,26.3585,476910
FPT,20070626,27.4602,27.4602,27.4602,27.4603,218550
FPT,20070625,26.1890,26.1890,26.1890,26.1889,171530
FPT,20070622,25.0024,25.4262,25.0024,25.0024,301720
FPT,20070621,25.9347,25.9347,25.4262,25.4262,151020
FPT,20070620,25.8499,26.1042,25.8499,25.9347,202860
FPT,20070619,25.6804,25.9347,25.6804,25.9347,299170
FPT,20070618,26.6975,26.6975,25.9347,25.9347,276180
FPT,20070615,25.8499,26.2737,25.8499,26.2737,284560
FPT,20070614,25.7652,25.8499,25.7652,25.8499,439470
FPT,20070613,26.1042,26.1042,25.9347,25.9347,426060
FPT,20070612,27.1212,27.1212,27.0364,27.0365,149160
FPT,20070611,27.1213,27.1213,27.1213,27.1212,147860
FPT,20070608,28.3925,28.3925,27.5450,27.9688,164370
FPT,20070607,28.3926,28.6468,28.3926,28.6468,88290
FPT,20070606,27.3755,27.9688,27.3755,27.9688,166220
FPT,20070605,27.9688,27.9688,27.3755,27.3755,200960
FPT,20070604,28.8163,28.9011,28.8163,28.8163,175240
FPT,20070601,29.4943,29.4943,29.2401,29.2401,92630
FPT,20070531,29.6639,29.6639,29.5791,29.5791,165090
FPT,20070530,28.8163,29.6639,28.8163,29.6639,204950
FPT,20070529,29.6638,29.6638,29.4096,29.4096,186180
FPT,20070528,30.1724,30.2571,30.1724,30.2571,176850
FPT,20070525,30.3419,30.4266,30.0876,30.3419,203300
FPT,20070524,30.5114,30.9351,30.5114,30.5114,173140
FPT,20070523,31.5284,31.5284,31.3589,31.3589,274270
FPT,20070522,31.3589,31.5284,31.3589,31.5284,241370
FPT,20070521,32.0340,32.0340,31.5255,31.5284,283500
FPT,20070518,31.0764,31.0764,30.5679,30.5679,146660
FPT,20070517,29.6639,31.4720,29.6639,31.4719,153220
FPT,20070516,30.7939,30.7939,30.0594,30.0594,125520
FPT,20070515,31.0764,31.0764,31.0764,31.0764,76860
FPT,20070514,32.6585,32.6585,32.6585,32.6585,190090
FPT,20070511,31.1330,31.1330,31.1330,31.1329,165950
FPT,20070510,29.6639,29.6639,29.6639,29.6639,131160
FPT,20070509,28.2513,28.2513,28.2513,28.2513,104100
FPT,20070508,28.2513,28.2513,28.1383,28.2513,152010
FPT,20070507,27.5168,27.5168,27.5168,27.5168,136260
FPT,20070504,26.2172,26.2172,26.2172,26.2172,95960
FPT,20070503,24.5221,24.9741,24.5221,24.9741,152480
FPT,20070502,24.3526,24.5221,24.3526,24.4656,137200
FPT,20070425,23.3355,24.0136,23.3355,24.0136,221550
FPT,20070424,24.5221,24.5221,24.5221,24.5221,48470
FPT,20070423,25.9912,25.9912,25.7651,25.7652,56560
FPT,20070420,27.9688,27.9688,27.1212,27.1212,135750
FPT,20070419,29.3813,29.3813,28.5338,28.5338,74850
FPT,20070418,29.3813,29.3813,29.3813,29.3813,62980
FPT,20070417,29.3814,29.3814,29.0989,29.0988,31000
FPT,20070416,30.1158,30.1158,29.6638,29.6639,102080
FPT,20070413,31.6415,31.6415,29.3813,29.3813,149170
FPT,20070412,30.3984,30.5114,30.2289,30.5114,80100
FPT,20070411,29.4378,29.6638,29.4378,29.6639,44950
FPT,20070410,29.0988,29.4378,28.8163,29.4378,83330
FPT,20070409,28.8163,29.0988,28.8163,29.0988,48570
FPT,20070406,28.4208,28.8163,28.4208,28.8163,38880
FPT,20070405,29.2683,29.2683,29.0988,29.0988,50520
FPT,20070404,28.2513,29.0423,28.2513,29.0423,23700
FPT,20070403,28.2512,28.2512,28.1947,28.2513,64900
FPT,20070402,29.0423,29.6639,29.0423,29.3813,57570
FPT,20070330,30.9634,31.0764,30.5679,30.5679,90460
FPT,20070329,28.9858,30.3984,28.9858,30.3984,117350
FPT,20070328,27.5732,28.9858,27.5732,28.9858,126200
FPT,20070327,29.0988,29.0988,28.9858,28.9858,62970
FPT,20070326,30.5114,30.5114,29.9463,30.5114,107630
FPT,20070323,31.3589,31.3589,31.3589,31.3589,119530
FPT,20070322,30.5114,31.6415,30.5114,31.3589,139830
FPT,20070321,30.1723,30.2853,30.1723,30.2289,113940
FPT,20070320,32.2065,32.2065,31.6415,31.7544,100430
FPT,20070319,33.9016,33.9016,32.6585,32.6585,105730
FPT,20070316,31.1329,32.6585,31.1329,32.6585,102100
FPT,20070315,31.1329,31.1329,31.1329,31.1329,102590
FPT,20070314,32.7715,34.1841,32.7715,32.7715,57450
FPT,20070313,34.4666,34.5796,32.8845,34.4666,74620
FPT,20070312,34.4665,34.4665,33.9015,34.4666,87310
FPT,20070309,35.0316,35.0316,33.9015,33.9015,56050
FPT,20070308,34.1841,34.1841,33.0540,33.9015,85390
FPT,20070307,35.3142,35.3142,34.4666,34.4666,43980
FPT,20070306,34.1291,34.1856,34.1291,34.1276,200880
FPT,20070305,35.8469,36.4114,35.8469,35.8469,125170
FPT,20070302,35.3952,36.4114,35.3952,36.4114,163420
FPT,20070301,34.7178,35.5646,34.4356,34.7178,98850
FPT,20070228,35.6775,37.5404,35.6775,35.6775,69560
FPT,20070227,37.5404,37.9356,37.5404,37.5404,289680
FPT,20070226,36.1292,36.1292,36.1292,36.1291,231310
FPT,20070215,34.4356,34.4356,34.4356,34.4356,59720
FPT,20070214,34.4356,35.0001,34.4356,34.4356,79810
FPT,20070213,35.5647,35.6776,35.0001,35.5646,160600
FPT,20070212,33.9839,33.9839,33.9839,33.9840,60490
FPT,20070209,32.4033,32.4033,32.4033,32.4033,194380
FPT,20070208,34.0969,34.0969,34.0969,34.0969,103880
FPT,20070207,35.8469,35.8469,34.2098,35.8469,116470
FPT,20070206,35.2823,35.2823,33.3065,35.2824,195540
FPT,20070205,33.8146,35.0001,33.8146,33.8146,110440
FPT,20070202,35.5646,35.5646,35.5646,35.5646,500660
FPT,20070201,36.5243,36.5243,35.0001,35.0001,736990
FPT,20070131,36.0163,36.4114,36.0163,36.4114,1993480
FPT,20070130,35.5646,35.8469,35.5646,35.8469,258290
FPT,20070129,34.1533,34.1533,33.0243,34.1533,201310
FPT,20070126,32.7420,33.2501,32.1775,32.7420,129240
FPT,20070125,32.7420,32.7420,32.7420,32.7420,142420
FPT,20070124,33.9840,33.9840,32.7421,32.7420,156420
FPT,20070123,33.8711,33.9840,33.8711,33.9840,243990
FPT,20070122,34.2097,34.2097,33.8710,33.8711,461630
FPT,20070119,32.6291,32.6291,32.6291,32.6291,95290
FPT,20070118,29.5243,31.1050,29.5243,31.1049,282430
FPT,20070117,33.8146,33.8146,31.0485,31.0485,145870
FPT,20070116,32.6291,32.6291,32.6291,32.6291,339760
FPT,20070115,30.2017,31.1049,30.2017,31.1049,274290
FPT,20070112,29.6372,29.6372,29.6372,29.6372,279710
FPT,20070111,28.2259,28.2259,28.2259,28.2259,283920
FPT,20070110,27.6614,27.9437,27.6614,27.9436,314250
FPT,20070109,27.9437,27.9437,27.6614,27.6614,225270
FPT,20070108,28.7904,28.7904,27.6613,27.6614,351470
FPT,20070105,27.9436,27.9436,27.9436,27.9436,377800
FPT,20070104,26.6452,26.6452,26.6452,26.6452,148510
FPT,20070103,25.4033,25.4033,24.8388,25.4033,74660
FPT,20070102,24.8388,25.4033,24.8388,24.8388,81170
FPT,20061229,26.2501,26.2501,25.9679,25.9678,69760
FPT,20061228,27.0969,27.0969,26.5324,27.0969,144840
FPT,20061227,0.0000,27.0969,25.9114,27.0969,413230
FPT,20061226,25.9114,25.9114,23.5404,25.9114,300150
FPT,20061225,24.7259,24.7259,24.7259,24.7259,22140
FPT,20061222,26.0243,26.0243,26.0243,26.0243,143500
FPT,20061221,28.7904,28.2823,27.3791,27.3791,156400
FPT,20061220,28.7904,28.7904,28.7904,28.7904,220120
FPT,20061219,27.4356,27.4356,27.4356,27.4356,137520
FPT,20061218,26.1371,26.1371,26.1371,26.1372,215790
FPT,20061215,24.8952,24.8952,24.8952,24.8952,265300
FPT,20061214,23.7097,23.7097,23.7097,23.7097,280710
FPT,20061213,22.5807,22.5807,22.5807,22.5807,83530
